路由列表
+---------------------------------------------+---------+------------------------------------------------------------------------------------------+----------------------------------------------------+------+
| URI                                         | 方法    | 回调                                                                                     | 中间件                                             | 名称 |
| /core/dictType/index                        | GET     | ["plugin\\saiadmin\\app\\controller\\system\\SystemDictTypeController","index"]          | null                                               |      |
| /core/dictType/save                         | POST    | ["plugin\\saiadmin\\app\\controller\\system\\SystemDictTypeController","save"]           | null                                               |      |
| /core/dictType/update                       | PUT     | ["plugin\\saiadmin\\app\\controller\\system\\SystemDictTypeController","update"]         | null                                               |      |
| /core/dictType/destroy                      | DELETE  | ["plugin\\saiadmin\\app\\controller\\system\\SystemDictTypeController","destroy"]        | null                                               |      |
| /core/dictData/index                        | GET     | ["plugin\\saiadmin\\app\\controller\\system\\SystemDictDataController","index"]          | null                                               |      |
| /core/dictData/save                         | POST    | ["plugin\\saiadmin\\app\\controller\\system\\SystemDictDataController","save"]           | null                                               |      |
| /core/dictData/update                       | PUT     | ["plugin\\saiadmin\\app\\controller\\system\\SystemDictDataController","update"]         | null                                               |      |
| /core/dictData/destroy                      | DELETE  | ["plugin\\saiadmin\\app\\controller\\system\\SystemDictDataController","destroy"]        | null                                               |      |
| /core/attachment/index                      | GET     | ["plugin\\saiadmin\\app\\controller\\system\\SystemAttachmentController","index"]        | null                                               |      |
| /core/attachment/update                     | PUT     | ["plugin\\saiadmin\\app\\controller\\system\\SystemAttachmentController","update"]       | null                                               |      |
| /core/attachment/destroy                    | DELETE  | ["plugin\\saiadmin\\app\\controller\\system\\SystemAttachmentController","destroy"]      | null                                               |      |
| /core/attachment/move                       | POST    | ["plugin\\saiadmin\\app\\controller\\system\\SystemAttachmentController","move"]         | null                                               |      |
| /core/category/index                        | GET     | ["plugin\\saiadmin\\app\\controller\\system\\SystemCategoryController","index"]          | null                                               |      |
| /core/category/save                         | POST    | ["plugin\\saiadmin\\app\\controller\\system\\SystemCategoryController","save"]           | null                                               |      |
| /core/category/update                       | PUT     | ["plugin\\saiadmin\\app\\controller\\system\\SystemCategoryController","update"]         | null                                               |      |
| /core/category/read                         | GET     | ["plugin\\saiadmin\\app\\controller\\system\\SystemCategoryController","read"]           | null                                               |      |
| /core/category/destroy                      | DELETE  | ["plugin\\saiadmin\\app\\controller\\system\\SystemCategoryController","destroy"]        | null                                               |      |
| /core/configGroup/index                     | GET     | ["plugin\\saiadmin\\app\\controller\\system\\SystemConfigGroupController","index"]       | null                                               |      |
| /core/configGroup/save                      | POST    | ["plugin\\saiadmin\\app\\controller\\system\\SystemConfigGroupController","save"]        | null                                               |      |
| /core/configGroup/update                    | PUT     | ["plugin\\saiadmin\\app\\controller\\system\\SystemConfigGroupController","update"]      | null                                               |      |
| /core/configGroup/destroy                   | DELETE  | ["plugin\\saiadmin\\app\\controller\\system\\SystemConfigGroupController","destroy"]     | null                                               |      |
| /core/configGroup/email                     | POST    | ["plugin\\saiadmin\\app\\controller\\system\\SystemConfigGroupController","email"]       | null                                               |      |
| /core/config/index                          | GET     | ["plugin\\saiadmin\\app\\controller\\system\\SystemConfigController","index"]            | null                                               |      |
| /core/config/save                           | POST    | ["plugin\\saiadmin\\app\\controller\\system\\SystemConfigController","save"]             | null                                               |      |
| /core/config/update                         | PUT     | ["plugin\\saiadmin\\app\\controller\\system\\SystemConfigController","update"]           | null                                               |      |
| /core/config/destroy                        | DELETE  | ["plugin\\saiadmin\\app\\controller\\system\\SystemConfigController","destroy"]          | null                                               |      |
| /core/config/batchUpdate                    | POST    | ["plugin\\saiadmin\\app\\controller\\system\\SystemConfigController","batchUpdate"]      | null                                               |      |
| /core/logs/getLoginLogPageList              | GET     | ["plugin\\saiadmin\\app\\controller\\system\\SystemLogController","getLoginLogPageList"] | null                                               |      |
| /core/logs/deleteLoginLog                   | DELETE  | ["plugin\\saiadmin\\app\\controller\\system\\SystemLogController","deleteLoginLog"]      | null                                               |      |
| /core/logs/getOperLogPageList               | GET     | ["plugin\\saiadmin\\app\\controller\\system\\SystemLogController","getOperLogPageList"]  | null                                               |      |
| /core/logs/deleteOperLog                    | DELETE  | ["plugin\\saiadmin\\app\\controller\\system\\SystemLogController","deleteOperLog"]       | null                                               |      |
| /core/email/index                           | GET     | ["plugin\\saiadmin\\app\\controller\\system\\SystemMailController","index"]              | null                                               |      |
| /core/email/destroy                         | DELETE  | ["plugin\\saiadmin\\app\\controller\\system\\SystemMailController","destroy"]            | null                                               |      |
| /core/server/monitor                        | GET     | ["plugin\\saiadmin\\app\\controller\\system\\SystemServerController","monitor"]          | null                                               |      |
| /core/server/cache                          | GET     | ["plugin\\saiadmin\\app\\controller\\system\\SystemServerController","cache"]            | null                                               |      |
| /core/server/clear                          | POST    | ["plugin\\saiadmin\\app\\controller\\system\\SystemServerController","clear"]            | null                                               |      |
| /core/database/index                        | GET     | ["plugin\\saiadmin\\app\\controller\\system\\DataBaseController","index"]                | null                                               |      |
| /core/database/recycle                      | GET     | ["plugin\\saiadmin\\app\\controller\\system\\DataBaseController","recycle"]              | null                                               |      |
| /core/database/delete                       | DELETE  | ["plugin\\saiadmin\\app\\controller\\system\\DataBaseController","delete"]               | null                                               |      |
| /core/database/recovery                     | POST    | ["plugin\\saiadmin\\app\\controller\\system\\DataBaseController","recovery"]             | null                                               |      |
| /core/database/dataSource                   | GET     | ["plugin\\saiadmin\\app\\controller\\system\\DataBaseController","source"]               | null                                               |      |
| /core/database/detailed                     | GET     | ["plugin\\saiadmin\\app\\controller\\system\\DataBaseController","detailed"]             | null                                               |      |
| /core/database/optimize                     | POST    | ["plugin\\saiadmin\\app\\controller\\system\\DataBaseController","optimize"]             | null                                               |      |
| /core/database/fragment                     | POST    | ["plugin\\saiadmin\\app\\controller\\system\\DataBaseController","fragment"]             | null                                               |      |
| /tool/crontab/index                         | GET     | ["plugin\\saiadmin\\app\\controller\\tool\\CrontabController","index"]                   | null                                               |      |
| /tool/crontab/save                          | POST    | ["plugin\\saiadmin\\app\\controller\\tool\\CrontabController","save"]                    | null                                               |      |
| /tool/crontab/update                        | PUT     | ["plugin\\saiadmin\\app\\controller\\tool\\CrontabController","update"]                  | null                                               |      |
| /tool/crontab/destroy                       | DELETE  | ["plugin\\saiadmin\\app\\controller\\tool\\CrontabController","destroy"]                 | null                                               |      |
| /tool/crontab/run                           | POST    | ["plugin\\saiadmin\\app\\controller\\tool\\CrontabController","run"]                     | null                                               |      |
| /tool/crontab/logPageList                   | GET     | ["plugin\\saiadmin\\app\\controller\\tool\\CrontabController","logPageList"]             | null                                               |      |
| /tool/crontab/deleteCrontabLog              | DELETE  | ["plugin\\saiadmin\\app\\controller\\tool\\CrontabController","deleteCrontabLog"]        | null                                               |      |
| /tool/code/index                            | GET     | ["plugin\\saiadmin\\app\\controller\\tool\\GenerateTablesController","index"]            | null                                               |      |
| /tool/code/update                           | PUT     | ["plugin\\saiadmin\\app\\controller\\tool\\GenerateTablesController","update"]           | null                                               |      |
| /tool/code/read                             | GET     | ["plugin\\saiadmin\\app\\controller\\tool\\GenerateTablesController","read"]             | null                                               |      |
| /tool/code/destroy                          | DELETE  | ["plugin\\saiadmin\\app\\controller\\tool\\GenerateTablesController","destroy"]          | null                                               |      |
| /tool/code/getTableColumns                  | GET     | ["plugin\\saiadmin\\app\\controller\\tool\\GenerateTablesController","getTableColumns"]  | null                                               |      |
| /tool/code/preview                          | GET     | ["plugin\\saiadmin\\app\\controller\\tool\\GenerateTablesController","preview"]          | null                                               |      |
| /tool/code/loadTable                        | POST    | ["plugin\\saiadmin\\app\\controller\\tool\\GenerateTablesController","loadTable"]        | null                                               |      |
| /tool/code/generate                         | POST    | ["plugin\\saiadmin\\app\\controller\\tool\\GenerateTablesController","generate"]         | null                                               |      |
| /tool/code/generateFile                     | POST    | ["plugin\\saiadmin\\app\\controller\\tool\\GenerateTablesController","generateFile"]     | null                                               |      |
| /tool/code/sync                             | POST    | ["plugin\\saiadmin\\app\\controller\\tool\\GenerateTablesController","sync"]             | null                                               |      |
| /tool/install/online/appList                | GET     | ["plugin\\saipackage\\app\\controller\\InstallController","appList"]                     | null                                               |      |
| /tool/install/online/storeCaptcha           | GET     | ["plugin\\saipackage\\app\\controller\\InstallController","storeCaptcha"]                | null                                               |      |
| /tool/install/online/storeLogin             | POST    | ["plugin\\saipackage\\app\\controller\\InstallController","storeLogin"]                  | null                                               |      |
| /tool/install/online/storeUserInfo          | GET     | ["plugin\\saipackage\\app\\controller\\InstallController","storeUserInfo"]               | null                                               |      |
| /tool/install/online/storePurchasedApps     | GET     | ["plugin\\saipackage\\app\\controller\\InstallController","storePurchasedApps"]          | null                                               |      |
| /tool/install/online/storeAppVersions       | GET     | ["plugin\\saipackage\\app\\controller\\InstallController","storeAppVersions"]            | null                                               |      |
| /tool/install/online/storeDownloadApp       | POST    | ["plugin\\saipackage\\app\\controller\\InstallController","storeDownloadApp"]            | null                                               |      |
+---------------------------------------------+---------+------------------------------------------------------------------------------------------+----------------------------------------------------+------+
